distance,width,speed,crowd_level,time
124.75685424949238,1.0,1.5,2,84
124.47979589711308,1.0,1.3,2,96
112.38746558017527,1.0,1.3,2,87
111.38746558017527,1.0,1.3,2,86
108.9817424229273,1.0,1.2,2,91
107.67979589711312,1.0,1.1,2,98
106.9156788923909,1.0,1.7,2,66
103.5192104921423,1.0,1.6,2,65
99.49087121146373,1.0,1.2,2,83
96.79999999999988,1.0,1.1,2,88
96.19999999999987,1.0,1.3,2,74
89.32300904918665,1.0,1.4,2,64
89.08746558017556,1.0,0.9,2,99
88.39999999999989,1.0,1.3,2,68
88.01533936612445,1.0,1.4,2,63
87.51533936612445,1.0,1.7,2,52
76.5,1.0,0.9,2,85
68.91986841535709,1.0,1.6,2,44
61.17979589711325,1.0,1.1,2,56
60.37979589711332,1.0,1.1,2,55
59.7817424229272,1.0,1.2,2,50
59.72480768092713,1.0,1.7,2,36
57.59999999999992,1.0,0.8,2,72
55.79999999999994,1.0,0.9,2,62
53.0,1.0,1.0,2,53
44.09999999999996,1.0,0.9,2,49
39.866025403784434,1.0,1.0,2,40
38.3797958971133,1.0,1.1,2,35
36.8,1.0,0.8,2,46
35.91421356237309,1.0,1.5,2,24
35.09999999999997,1.0,0.9,2,39
34.199999999999974,1.0,0.9,2,38
25.300000000000008,1.0,1.1,2,23
22.248331477354785,1.0,0.9,2,25
21.800000000000004,1.0,1.3,2,17
21.60000000000001,1.0,0.8,2,27
19.0,1.0,1.0,2,19
10.4,1.0,0.8,2,13
8.0,1.0,1.0,2,8
6.4,1.0,1.6,2,4
3.2,1.0,1.6,2,2
169.99999999999986,1.0,1.7,2,100
162.26382892422737,1.0,1.7,2,96
156.7198684153568,1.0,1.6,2,98
149.82842712474618,1.0,1.5,2,100
139.5,1.0,1.5,2,93
139.24961536185447,1.0,1.7,2,82
133.84961536185418,1.0,1.6,2,84
127.43902124330042,1.0,1.7,2,77
126.93902124330042,1.0,1.7,2,75
124.6000000000002,1.0,1.4,2,89
122.24961536185452,1.0,1.7,2,72
118.41421356237308,1.0,1.5,2,79
117.1496153618545,1.0,1.7,2,69
113.14467609628412,1.0,1.6,2,71
112.0496153618545,1.0,1.7,2,66
111.90766968306237,1.0,1.4,2,80
109.10766968306234,1.0,1.4,2,78
96.65031037018149,1.0,1.5,2,65
93.0,1.0,1.0,2,93
92.30766968306229,1.0,1.4,2,66
82.49999999999996,1.0,1.1,2,75
82.20766968306216,1.0,1.4,2,59
81.69999999999992,1.0,1.3,2,63
76.8000000000001,1.0,1.2,2,64
76.3000000000001,1.0,1.4,2,56
75.89999999999999,1.0,1.1,2,69
75.8000000000001,1.0,1.7,2,51
75.39999999999999,1.0,1.5,2,53
74.89999999999999,1.0,1.5,2,52
74.74264068711928,1.0,1.5,2,50
71.42480768092713,1.0,1.7,2,43
70.79999999999993,1.0,1.3,2,55
69.79400945948642,1.0,1.5,2,47
69.17979589711331,1.0,1.1,2,63
58.03408197773019,1.0,1.6,2,37
57.53408197773019,1.0,1.6,2,38
55.79999999999994,1.0,0.9,2,62
55.51421356237309,1.0,1.5,2,40
55.29999999999994,1.0,1.7,2,36
51.60000000000004,1.0,1.2,2,43
46.72300904918658,1.0,1.4,2,34
46.20000000000003,1.0,1.1,2,42
45.10000000000003,1.0,1.1,2,41
41.0,1.0,1.0,2,41
39.60000000000002,1.0,1.1,2,36
38.915678892390765,1.0,1.7,2,30
38.415678892390765,1.0,1.7,2,28
37.99087121146358,1.0,1.2,2,32
37.915678892390765,1.0,1.7,2,29
35.99999999999997,1.0,0.9,2,40
35.0,1.0,1.0,2,35
34.0,1.0,1.0,2,34
29.86602540378444,1.0,1.0,2,30
29.69999999999998,1.0,0.9,2,33
29.36602540378444,1.0,1.4,2,24
28.86602540378444,1.0,1.6,2,22
27.59999999999999,1.0,1.2,2,23
25.199999999999992,1.0,1.2,2,21
24.80000000000001,1.0,0.8,2,31
24.699999999999992,1.0,1.4,2,19
24.199999999999992,1.0,1.5,2,18
22.974115161694225,1.0,1.7,2,14
22.399999999999995,1.0,1.4,2,16
18.224499799839847,1.0,0.8,2,23
15.698540894525772,1.0,1.4,2,12
15.490871211463569,1.0,1.2,2,13
15.198540894525772,1.0,1.7,2,9
12.800000000000002,1.0,0.8,2,16
12.507669683062202,1.0,1.4,2,9
11.999999999999998,1.0,1.2,2,10
9.8,1.0,1.4,2,7
6.5,1.0,1.3,2,5
4.8,1.0,0.8,2,6
4.0,1.0,1.0,2,4
3.8660254037844384,1.0,1.0,2,4
3.5,1.0,1.5,2,3
3.0,1.0,1.7,2,2
1.7,1.0,1.7,2,1
153.44961536185437,1.0,1.7,2,93
129.6794736614281,1.0,1.6,2,82
127.67947366142808,1.0,1.6,2,80
115.2000000000002,1.0,1.2,2,96
113.03973683071398,1.0,1.6,2,73
112.80508477383673,1.0,1.5,2,80
106.69999999999985,1.0,1.1,2,97
106.19999999999985,1.0,1.7,2,65
106.15685424949235,1.0,1.5,2,71
103.23067873224892,1.0,1.4,2,74
103.09087121146372,1.0,1.2,2,86
102.59087121146372,1.0,1.2,2,86
99.0306787322489,1.0,1.4,2,71
97.89999999999988,1.0,1.1,2,89
92.02941125896776,1.0,1.7,2,56
91.42941125896776,1.0,1.7,2,54
80.10000000000002,1.0,0.9,2,89
77.0,1.0,1.0,2,77
74.67979589711327,1.0,1.1,2,68
69.33131965802964,1.0,1.7,2,45
67.49999999999994,1.0,0.9,2,75
67.19923072370882,1.0,1.7,2,42
64.0,1.0,1.0,2,64
60.05689661524807,1.0,1.2,2,51
59.49999999999996,1.0,1.3,2,46
54.866025403784434,1.0,1.0,2,55
52.96602540378442,1.0,1.3,2,42
50.86602540378444,1.0,1.0,2,51
49.0,1.0,1.0,2,49
48.5,1.0,1.4,2,38
47.99999999999996,1.0,0.8,2,60
47.49999999999996,1.0,1.6,2,34
41.2306080421777,1.0,1.6,2,31
40.22480768092721,1.0,1.7,2,30
39.60000000000002,1.0,1.1,2,36
38.49854089452575,1.0,1.4,2,29
38.290871211463575,1.0,1.2,2,32
37.790871211463575,1.0,1.5,2,28
36.30000000000002,1.0,1.1,2,33
35.80000000000002,1.0,1.5,2,25
35.79087121146357,1.0,1.2,2,30
35.29087121146357,1.0,1.6,2,24
32.0,1.0,1.0,2,32
30.60766968306219,1.0,1.4,2,22
28.0,1.0,1.0,2,28
27.5,1.0,1.6,2,18
27.0,1.0,1.0,2,27
19.8,1.0,1.1,2,18
16.5,1.0,1.5,2,11
13.5,1.0,1.5,2,9
12.8,1.0,1.6,2,8
11.7,1.0,1.3,2,9
9.8,1.0,1.4,2,7
4.8,1.0,1.2,2,4
3.0,1.0,1.5,2,2
1.5,1.0,1.5,2,1
164.8999999999999,1.0,1.7,2,97
163.1999999999999,1.0,1.7,2,96
151.1496153618544,1.0,1.7,2,89
150.39999999999972,1.0,1.6,2,94
140.71986841535684,1.0,1.6,2,88
130.10766968306245,1.0,1.4,2,93
122.23101825851528,1.0,1.7,2,75
116.80621057758816,1.0,1.4,2,84
111.60000000000018,1.0,1.2,2,93
103.20000000000016,1.0,1.2,2,86
101.89087121146372,1.0,1.2,2,85
92.82812737446795,1.0,1.1,2,85
92.0,1.0,1.0,2,92
77.2483314773548,1.0,0.9,2,86
63.1999999999999,1.0,0.8,2,79
62.6999999999999,1.0,1.5,2,75
62.39999999999991,1.0,0.8,2,78
62.1999999999999,1.0,1.5,2,70
61.89999999999991,1.0,1.4,2,74
61.6999999999999,1.0,1.7,2,65
61.39999999999991,1.0,1.1,2,67
61.1999999999999,1.0,1.3,2,66
60.89999999999991,1.0,1.5,2,63
60.6999999999999,1.0,0.9,2,71
60.39999999999991,1.0,1.2,2,64
60.1999999999999,1.0,1.5,2,61
59.89999999999991,1.0,1.5,2,60
59.6999999999999,1.0,1.1,2,64
59.39999999999991,1.0,1.7,2,57
59.1999999999999,1.0,1.4,2,56
58.89999999999991,1.0,1.5,2,58
58.6999999999999,1.0,1.6,2,51
58.39999999999991,1.0,1.4,2,59
58.1999999999999,1.0,1.2,2,57
57.89999999999991,1.0,1.5,2,47
57.6999999999999,1.0,1.6,2,46
57.39999999999991,1.0,1.7,2,55
57.16602540378435,1.0,1.0,2,62
56.66602540378435,1.0,1.0,2,59
55.0,1.0,1.0,2,55
54.12300904918657,1.0,1.4,2,43
53.62300904918657,1.0,1.4,2,41
53.12300904918657,1.0,1.7,2,38
53.0,1.0,1.0,2,53
52.5,1.0,1.5,2,38
52.29934207678536,1.0,1.6,2,34
49.69934207678533,1.0,1.3,2,43
48.1306787322488,1.0,1.4,2,35
48.0,1.0,1.0,2,48
42.39999999999998,1.0,0.8,2,53
41.39999999999996,1.0,0.9,2,46
40.70000000000002,1.0,1.1,2,37
37.6,1.0,0.8,2,47
37.1,1.0,1.3,2,29
37.09087121146357,1.0,1.2,2,31
36.6,1.0,1.6,2,28
36.59087121146357,1.0,1.5,2,30
36.09087121146357,1.0,1.7,2,24
35.20000000000002,1.0,1.1,2,32
30.80000000000001,1.0,1.1,2,28
29.700000000000014,1.0,1.1,2,27
24.14833147735478,1.0,0.9,2,27
23.64833147735479,1.0,1.3,2,21
22.948331477354788,1.0,1.3,2,22
22.348331477354783,1.0,0.9,2,25
22.256001160416982,1.0,1.4,2,20
21.648331477354784,1.0,1.2,2,23
20.800000000000008,1.0,0.8,2,26
19.67979589711328,1.0,1.1,2,18
19.648331477354787,1.0,0.9,2,22
19.119868415357068,1.0,1.6,2,12
17.599999999999998,1.0,1.1,2,16
15.400000000000002,1.0,1.4,2,11
14.900000000000002,1.0,1.7,2,10
14.224499799839844,1.0,0.8,2,18
6.300000000000001,1.0,0.9,2,7
4.5,1.0,0.9,2,5
2.6,1.0,1.3,2,2
2.6,1.0,1.3,2,2
0.9,1.0,0.9,2,1
159.64961536185433,1.0,1.7,2,94
148.97804248660057,1.0,1.7,2,88
144.65960524607098,1.0,1.6,2,92
143.82842712474618,1.0,1.5,2,96
142.14961536185444,1.0,1.7,2,86
138.60000000000025,1.0,1.4,2,99
135.2284271247462,1.0,1.5,2,91
124.4153393661246,1.0,1.4,2,89
108.88801891897276,1.0,1.5,2,77
98.7595917942264,1.0,1.1,2,90
98.0,1.0,1.0,2,98
97.7,1.0,1.3,2,78
97.2,1.0,1.7,2,72
95.0,1.0,1.0,2,95
93.4999999999999,1.0,1.1,2,85
90.98174242292724,1.0,1.2,2,76
85.50000000000006,1.0,0.9,2,95
81.29547478950411,1.0,1.7,2,71
80.79547478950411,1.0,1.7,2,54
79.49053552393393,1.0,1.6,2,57
77.87066710857692,1.0,1.2,2,74
77.37833679163914,1.0,1.4,2,61
75.97979589711325,1.0,1.1,2,72
75.8908712114635,1.0,1.3,2,68
159.9999999999997,1.5,1.6,2,100
158.3999999999997,1.5,1.6,2,99
140.00000000000026,1.5,1.4,2,100
137.20000000000024,1.5,1.4,2,98
134.40000000000023,1.5,1.4,2,96
132.90766968306244,1.5,1.4,2,95
130.31953272782724,1.5,1.6,2,85
128.69999999999982,1.5,1.3,2,99
126.82941125896764,1.5,1.7,2,78
122.09999999999982,1.5,1.3,2,94
117.3685741717978,1.5,1.5,2,79
115.87979589711313,1.5,1.3,2,90
111.60000000000018,1.5,1.2,2,93
109.1874655801755,1.5,1.4,2,81
108.970667108577,1.5,1.2,2,91
108.77979589711322,1.5,1.3,2,84
106.69087121146372,1.5,1.2,2,89
105.47979589711312,1.5,1.1,2,96
102.09999999999988,1.5,1.1,2,93
101.07979589711314,1.5,1.1,2,92
99.01840930988286,1.5,1.6,2,73
98.59854089452584,1.5,1.4,2,76
97.09087121146348,1.5,1.3,2,75
96.1306787322489,1.5,1.4,2,70
95.69087121146372,1.5,1.2,2,80
95.09087121146372,1.5,1.2,2,82
95.03067873224884,1.5,1.3,2,76
94.53067873224884,1.5,1.5,2,65
93.2908712114637,1.5,1.2,2,78
91.79999999999988,1.5,1.3,2,71
91.29999999999993,1.5,1.1,2,83
88.94961536185433,1.5,1.7,2,65
87.0,1.5,1.0,2,87
86.57946020958359,1.5,1.6,2,60
84.00578082756317,1.5,1.7,2,54
83.95959179422655,1.5,1.3,2,66
82.52275452013632,1.5,1.7,2,56
81.46602540378436,1.5,1.3,2,63
81.15959179422651,1.5,1.1,2,74
76.79999999999991,1.5,1.3,2,62
76.5,1.5,0.9,2,85
75.96367084347916,1.5,1.4,2,64
75.19999999999986,1.5,0.8,2,94
75.16348484585437,1.5,1.2,2,63
73.64833147735477,1.5,0.9,2,82
72.65435605731793,1.5,1.2,2,61
72.46202574038013,1.5,1.4,2,57
71.99999999999987,1.5,0.8,2,90
71.49999999999987,1.5,1.6,2,47
69.44626436994197,1.5,1.5,2,52
68.20766968306214,1.5,1.4,2,54
66.53205080756888,1.5,1.0,2,67
64.6595917942266,1.5,1.1,2,59
63.9999999999999,1.5,0.8,2,80
63.3817424229272,1.5,1.2,2,53
63.36602540378441,1.5,1.3,2,50
60.699999999999946,1.5,1.3,2,47
60.12292201903247,1.5,1.2,2,51
59.73205080756888,1.5,1.0,2,60
57.59999999999992,1.5,0.8,2,72
56.3,1.5,1.3,2,44
56.0,1.5,1.0,2,56
55.99999999999993,1.5,0.8,2,70
55.6,1.5,1.3,2,45
55.49999999999993,1.5,1.4,2,43
54.99999999999993,1.5,1.7,2,37
54.981742422927184,1.5,1.2,2,46
54.481742422927184,1.5,1.6,2,40
54.399999999999935,1.5,0.8,2,68
49.866025403784434,1.5,1.0,2,50
49.866025403784434,1.5,1.3,2,39
49.49999999999995,1.5,0.9,2,55
43.19999999999996,1.5,0.9,2,48
38.005762234498576,1.5,1.6,2,25
37.79999999999998,1.5,1.4,2,27
35.91421356237309,1.5,1.5,2,24
33.866025403784434,1.5,1.0,2,34
33.299999999999976,1.5,0.9,2,37
31.530073900281923,1.5,1.2,2,29
31.454881581209115,1.5,1.7,2,20
30.532477363989383,1.5,1.4,2,22
29.78174242292713,1.5,1.2,2,25
29.69999999999998,1.5,0.9,2,33
26.848331477354776,1.5,0.9,2,30
26.80766968306219,1.5,1.4,2,20
25.199999999999992,1.5,1.2,2,21
24.00000000000001,1.5,0.8,2,30
23.914213562373096,1.5,1.5,2,16
23.39999999999999,1.5,0.9,2,26
22.86602540378443,1.5,1.0,2,23
21.0,1.5,1.0,2,21
18.9,1.5,1.3,2,15
18.7,1.5,1.1,2,17
18.0,1.5,0.9,2,20
16.200000000000003,1.5,0.9,2,18
15.490871211463569,1.5,1.2,2,13
15.442640687119289,1.5,1.5,2,11
14.400000000000004,1.5,0.9,2,16
13.500000000000004,1.5,0.9,2,15
12.600000000000003,1.5,0.9,2,14
12.100000000000003,1.5,1.2,2,11
11.700000000000005,1.5,0.9,2,13
11.600000000000003,1.5,1.5,2,10
11.100000000000003,1.5,1.2,2,10
10.800000000000002,1.5,0.9,2,12
10.2,1.5,1.7,2,6
9.9,1.5,1.1,2,9
9.6,1.5,0.8,2,12
9.324807680927192,1.5,1.7,2,6
8.4,1.5,1.2,2,7
6.0,1.5,1.2,2,5
5.024807680927192,1.5,1.7,2,3
4.0,1.5,1.0,2,4
3.3000000000000003,1.5,1.1,2,3
150.0,1.5,1.5,2,100
141.17442304278163,1.5,1.7,2,84
140.71986841535684,1.5,1.6,2,88
140.04961536185448,1.5,1.7,2,84
132.55960524607102,1.5,1.6,2,83
131.60000000000022,1.5,1.4,2,94
127.50690040677112,1.5,1.7,2,77
127.3999999999998,1.5,1.3,2,98
117.82480768092734,1.5,1.7,2,72
113.44961536185448,1.5,1.7,2,75
110.52403840463606,1.5,1.7,2,79
109.20000000000016,1.5,1.2,2,91
108.62154994371252,1.5,1.4,2,78
103.71073962682064,1.5,1.6,2,71
102.29999999999986,1.5,1.1,2,93
99.17947366142816,1.5,1.6,2,64
99.09854089452594,1.5,1.4,2,77
97.0908712114637,1.5,1.2,2,81
96.49999999999986,1.5,1.3,2,78
95.69999999999987,1.5,1.1,2,87
85.89999999999996,1.5,1.3,2,67
84.99999999999996,1.5,1.3,2,66
82.50000000000007,1.5,1.2,2,69
82.0,1.5,1.0,2,82
82.0,1.5,1.0,2,82
81.27979589711323,1.5,1.1,2,74
79.09087121146366,1.5,1.2,2,66
78.53973683071402,1.5,1.6,2,51
76.69087121146366,1.5,1.2,2,64
74.45959179422657,1.5,1.3,2,58
74.17946020958364,1.5,1.6,2,53
72.89999999999998,1.5,0.9,2,81
72.39999999999998,1.5,1.3,2,58
72.35959179422656,1.5,1.1,2,66
71.85959179422656,1.5,1.3,2,57
71.09999999999994,1.5,1.3,2,55
70.76602540378433,1.5,1.0,2,71
70.39999999999988,1.5,0.8,2,88
65.28174242292721,1.5,1.2,2,55
64.86602540378443,1.5,1.0,2,65
62.0,1.5,1.0,2,62
61.19999999999993,1.5,0.9,2,68
59.25960524607122,1.5,1.6,2,46
59.15959179422659,1.5,1.1,2,54
50.39999999999995,1.5,0.8,2,63
47.19999999999996,1.5,0.8,2,59
46.8797958971133,1.5,1.1,2,48
44.79999999999997,1.5,0.8,2,56
43.96602540378443,1.5,1.0,2,46
43.46602540378444,1.5,1.0,2,44
43.46602540378443,1.5,1.2,2,44
43.19999999999996,1.5,0.9,2,48
42.96602540378444,1.5,1.2,2,38
42.96602540378443,1.5,1.6,2,42
42.69999999999996,1.5,1.6,2,34
42.46602540378444,1.5,1.2,2,38
42.46602540378443,1.5,1.5,2,40
42.19999999999996,1.5,1.6,2,32
40.79999999999998,1.5,0.8,2,51
40.69083308471164,1.5,1.7,2,32
40.56602540378445,1.5,1.0,2,48
40.06602540378445,1.5,1.5,2,28
39.56602540378445,1.5,1.6,2,29
39.19999999999999,1.5,0.8,2,49
39.19999999999999,1.5,0.8,2,49
37.6,1.5,0.8,2,47
36.0,1.5,1.2,2,30
35.99999999999997,1.5,0.9,2,40
33.60000000000001,1.5,1.3,2,26
33.49087121146356,1.5,1.2,2,28
33.0,1.5,1.0,2,33
32.99087121146356,1.5,1.7,2,21
32.49087121146356,1.5,1.4,2,24
31.19999999999999,1.5,1.2,2,26
30.59087121146356,1.5,1.2,2,26
30.0,1.5,1.0,2,30
27.379795897113283,1.5,1.1,2,25
25.199999999999992,1.5,1.2,2,21
24.62480768092719,1.5,1.7,2,15
22.40000000000001,1.5,0.8,2,28
20.619868415357068,1.5,1.6,2,17
20.0,1.5,1.0,2,20
18.40000000000001,1.5,0.8,2,23
17.84833147735479,1.5,0.9,2,20
15.279795897113267,1.5,1.1,2,14
13.600000000000003,1.5,0.8,2,17
13.0,1.5,1.0,2,13
12.5,1.5,1.6,2,11
12.448331477354792,1.5,0.9,2,14
12.000000000000002,1.5,0.8,2,15
12.0,1.5,1.5,2,9
11.890871211463567,1.5,1.2,2,10
11.500000000000002,1.5,1.3,2,12
11.5,1.5,1.5,2,12
10.049615361854384,1.5,1.7,2,6
9.324807680927192,1.5,1.7,2,6
7.199999999999999,1.5,0.8,2,9
7.0,1.5,1.0,2,7
6.0,1.5,1.5,2,4
4.800000000000001,1.5,1.6,2,3
3.1198684153570664,1.5,1.6,2,2
2.4000000000000004,1.5,0.8,2,3
2.2244997998398404,1.5,0.8,2,3
1.6,1.5,1.6,2,1
1.3,1.5,1.3,2,1
159.9999999999997,1.5,1.6,2,100
148.93973683071388,1.5,1.6,2,94
148.5,1.5,1.5,2,99
136.64467609628437,1.5,1.7,2,84
131.4153393661246,1.5,1.4,2,94
130.83973683071395,1.5,1.6,2,84
129.83973683071395,1.5,1.6,2,83
128.85960524607103,1.5,1.6,2,82
128.35960524607103,1.5,1.6,2,81
127.21533936612462,1.5,1.4,2,91
123.5744230427817,1.5,1.7,2,76
121.8230090491868,1.5,1.4,2,88
120.6744230427815,1.5,1.6,2,76
119.0284271247462,1.5,1.5,2,81
117.34961536185448,1.5,1.7,2,73
105.91533936612451,1.5,1.4,2,78
100.10460357804035,1.5,1.7,2,64
98.87979589711315,1.5,1.1,2,90
98.37979589711315,1.5,1.7,2,65
98.0,1.5,1.0,2,98
97.40766968306232,1.5,1.4,2,70
95.12842712474612,1.5,1.5,2,69
89.31986841535692,1.5,1.6,2,67
88.53902124330023,1.5,1.7,2,57
87.93902124330022,1.5,1.7,2,60
87.51421356237302,1.5,1.5,2,71
87.33902124330021,1.5,1.7,2,58
85.99999999999989,1.5,1.3,2,70
84.62753809841912,1.5,1.6,2,55
83.80766968306213,1.5,1.4,2,68
83.2996643124703,1.5,1.6,2,59
79.57979589711312,1.5,1.1,2,73
78.39999999999985,1.5,0.8,2,98
78.19557833228191,1.5,1.5,2,53
77.80792327158132,1.5,1.1,2,72
77.59999999999985,1.5,0.8,2,97
77.30792327158132,1.5,1.7,2,52
77.01559295464352,1.5,1.4,2,56
77.0,1.5,1.0,2,77
73.97979589711318,1.5,1.1,2,77
73.35548641317597,1.5,1.7,2,48
72.4306787322488,1.5,1.4,2,52
70.91421356237309,1.5,1.5,2,51
67.99999999999989,1.5,0.8,2,85
67.99999999999989,1.5,0.8,2,85
67.73205080756887,1.5,1.0,2,68
67.49999999999989,1.5,1.7,2,55
67.29999999999991,1.5,0.9,2,76
67.23205080756887,1.5,1.6,2,49
66.73205080756887,1.5,1.5,2,49
66.0,1.5,1.0,2,66
63.1999999999999,1.5,0.8,2,79
62.53520778148146,1.5,1.6,2,42
60.62300904918656,1.5,1.4,2,44
59.866025403784434,1.5,1.0,2,60
57.866025403784434,1.5,1.0,2,58
57.11533936612437,1.5,1.4,2,42
53.67261363439075,1.5,1.2,2,45
53.59999999999994,1.5,0.8,2,67
51.99999999999994,1.5,0.8,2,65
51.26153832004042,1.5,1.1,2,47
50.39999999999995,1.5,0.9,2,56
49.59999999999995,1.5,0.8,2,62
49.29999999999997,1.5,1.3,2,38
46.39999999999996,1.5,0.8,2,58
45.0,1.5,1.0,2,45
42.866025403784434,1.5,1.0,2,43
42.67979589711325,1.5,1.1,2,41
42.366025403784434,1.5,1.6,2,34
41.89999999999996,1.5,0.9,2,47
39.99999999999999,1.5,0.8,2,50
39.4797958971133,1.5,1.1,2,36
37.279795897113296,1.5,1.1,2,34
36.8,1.5,0.8,2,46
36.52447199339756,1.5,1.7,2,30
36.3,1.5,1.6,2,28
35.299664312470355,1.5,1.6,2,25
33.87979589711329,1.5,1.1,2,32
33.40000000000001,1.5,1.3,2,26
32.60504664708473,1.5,1.7,2,20
32.000000000000014,1.5,0.8,2,40
31.894452528530632,1.5,1.5,2,23
31.50000000000001,1.5,1.0,2,32
30.400000000000016,1.5,0.8,2,38
29.69999999999998,1.5,0.9,2,33
26.40000000000001,1.5,1.1,2,24
26.22449979983985,1.5,0.8,2,33
25.56602540378444,1.5,1.0,2,26
25.26602540378444,1.5,1.3,2,21
22.100000000000005,1.5,1.3,2,17
21.60000000000001,1.5,0.8,2,27
21.600000000000005,1.5,1.3,2,17
17.600000000000005,1.5,0.8,2,22
16.732477363989396,1.5,1.7,2,12
16.707669683062203,1.5,1.4,2,12
15.307669683062205,1.5,1.4,2,11
14.828427124746192,1.5,1.5,2,10
14.400000000000004,1.5,0.8,2,18
13.907669683062204,1.5,1.4,2,10
12.600000000000003,1.5,0.9,2,14
12.22480768092719,1.5,1.7,2,8
12.0,1.5,1.5,2,8
10.414213562373096,1.5,1.5,2,7
10.4,1.5,0.8,2,13
10.039021243300288,1.5,1.7,2,6
9.9,1.5,1.1,2,9
8.100000000000001,1.5,0.9,2,9
5.6,1.5,0.8,2,7
4.866025403784438,1.5,1.0,2,5
4.0,1.5,0.8,2,5
2.4,1.5,1.2,2,2
2.2,1.5,1.1,2,2
1.5,1.5,1.5,2,1
0.9,1.5,0.9,2,1
169.99999999999986,1.5,1.7,2,100
142.5,1.5,1.5,2,95
140.00000000000026,1.5,1.4,2,100
128.58261429525757,1.5,1.6,2,81
126.17262441104114,1.5,1.7,2,77
124.87262441104112,1.5,1.5,2,84
124.69999999999982,1.5,1.3,2,96
122.9230090491868,1.5,1.4,2,88
121.99999999999982,1.5,1.3,2,94
121.430678732249,1.5,1.4,2,87
119.39999999999982,1.5,1.3,2,92
115.92480768092732,1.5,1.7,2,69
99.79999999999988,1.5,1.3,2,77
99.0306787322489,1.5,1.4,2,71
98.65685424949235,1.5,1.5,2,66
98.0,1.5,1.0,2,98
97.67979589711328,1.5,1.1,2,89
95.0,1.5,1.0,2,95
92.0,1.5,1.0,2,92
82.77034487289183,1.5,1.6,2,55
80.29999999999997,1.5,1.1,2,73
80.14772546095597,1.5,1.5,2,61
79.41986841535702,1.5,1.6,2,54
79.41073962682064,1.5,1.6,2,55
78.72480768092724,1.5,1.7,2,50
78.22480768092723,1.5,1.7,2,48
76.5,1.5,0.9,2,85
75.19087121146366,1.5,1.2,2,63
73.77947366142821,1.5,1.6,2,57
72.89999999999998,1.5,0.9,2,81
72.60000000000001,1.5,1.1,2,66
70.40000000000002,1.5,1.1,2,64
69.3999999999999,1.5,1.3,2,58
68.13834841531099,1.5,1.4,2,49
68.0,1.5,1.0,2,68
65.87979589711331,1.5,1.1,2,60
63.32300904918657,1.5,1.4,2,46
59.099999999999966,1.5,1.3,2,47
58.499999999999936,1.5,0.9,2,65
58.499999999999936,1.5,0.9,2,65
57.999999999999936,1.5,1.6,2,39
55.0397368307141,1.5,1.3,2,44
53.99999999999994,1.5,0.9,2,60
50.37979589711325,1.5,1.3,2,41
50.0,1.5,1.0,2,50
49.5153393661244,1.5,1.4,2,36
49.07106781186547,1.5,1.5,2,33
47.97979589711331,1.5,1.1,2,44
44.866025403784434,1.5,1.0,2,45
42.39999999999998,1.5,0.8,2,53
41.866025403784434,1.5,1.0,2,42
40.34833147735476,1.5,0.9,2,45
38.69999999999997,1.5,0.9,2,43
37.40000000000002,1.5,1.1,2,34
34.199999999999974,1.5,0.9,2,38
31.900000000000016,1.5,1.1,2,29
31.32842712474619,1.5,1.5,2,21
29.399999999999988,1.5,1.4,2,21
27.59999999999999,1.5,1.2,2,23
25.107669683062195,1.5,1.4,2,18
24.0,1.5,1.2,2,20
22.8,1.5,1.2,2,19
22.100000000000005,1.5,1.3,2,17
19.500000000000004,1.5,1.3,2,15
19.2,1.5,1.2,2,16
18.7,1.5,1.7,2,11
15.399999999999997,1.5,1.1,2,14
159.9999999999997,2.0,1.6,2,100
158.23973683071384,2.0,1.6,2,99
150.3198684153568,2.0,1.6,2,94
148.5,2.0,1.5,2,99
138.50766968306246,2.0,1.4,2,99
130.67442304278168,2.0,1.7,2,77
129.89999999999984,2.0,1.3,2,100
128.8000000000002,2.0,1.4,2,92
127.40000000000022,2.0,1.4,2,91
124.5153393661246,2.0,1.4,2,90
122.79923072370886,2.0,1.7,2,74
121.8000000000002,2.0,1.4,2,87
121.32842712474618,2.0,1.5,2,81
119.65685424949238,2.0,1.5,2,80
119.6153393661246,2.0,1.4,2,86
118.63973683071394,2.0,1.6,2,75
118.50460357804056,2.0,1.7,2,72
118.19999999999985,2.0,1.3,2,91
114.29999999999984,2.0,1.3,2,88
113.6744230427817,2.0,1.7,2,67
105.22300904918676,2.0,1.4,2,77
102.39999999999986,2.0,1.3,2,79
101.09999999999988,2.0,1.3,2,78
101.07979589711312,2.0,1.1,2,92
99.21986841535696,2.0,1.6,2,63
98.26418545168764,2.0,1.7,2,59
97.0,2.0,1.0,2,97
96.0,2.0,1.0,2,96
91.99999999999989,2.0,1.3,2,71
91.9634848458544,2.0,1.2,2,77
88.03834841531108,2.0,1.4,2,64
87.80000000000008,2.0,1.2,2,74
87.5426406871193,2.0,1.5,2,60
86.82300904918665,2.0,1.4,2,63
85.55143617393281,2.0,1.5,2,61
84.86602540378443,2.0,1.0,2,85
79.32300904918668,2.0,1.2,2,67
79.23834841531102,2.0,1.4,2,60
78.8076696830622,2.0,1.4,2,57
77.2483314773548,2.0,0.9,2,86
75.89999999999999,2.0,1.1,2,69
74.05600116041695,2.0,1.4,2,56
73.64833147735476,2.0,0.9,2,82
